family,n,inst,p,ceiling,kind,sigma,rep,regret_raw,regret_norm
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.2,1,0.339665,0.094097
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.2,2,0.418809,0.039012
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.2,3,0.201106,0.037075
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.2,4,0.281857,0.035772
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.2,5,0.244095,0.022993
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.4,1,0.317336,0.051102
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.4,2,0.371968,0.056521
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.4,3,0.357442,0.078477
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.4,4,0.333003,0.074857
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.4,5,0.240956,0.04651
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.8,1,0.451755,0.182736
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.8,2,0.347485,0.092259
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.8,3,0.412919,0.121661
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.8,4,0.373703,0.01108
WS(k=4;b=0.1),12,4,3,0.956469,iid,0.8,5,0.373276,0.044157
WS(k=4;b=0.1),12,5,1,0.786067,exact,0.0,0,0.025693,0.022752
WS(k=4;b=0.1),12,5,1,0.786067,samp10,0.0,1,0.036666,0.022752
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.05,1,0.154488,0.007641
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.05,2,0.096318,0.022752
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.05,3,0.154488,0.007641
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.05,4,0.088509,0.022752
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.05,5,0.136591,0.037824
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.1,1,0.120375,0.007641
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.1,2,0.154488,0.010733
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.1,3,0.154488,0.007641
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.1,4,0.190952,0.013049
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.1,5,0.198568,0.009908
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.2,1,0.208373,0.013358
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.2,2,0.209694,0.013049
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.2,3,0.154488,0.003545
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.2,4,0.243749,0.036942
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.2,5,0.154488,0.015069
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.4,1,0.154488,0.017474
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.4,2,0.172737,0.025576
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.4,3,0.154488,0.022237
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.4,4,0.22887,0.007767
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.4,5,0.153847,0.044059
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.8,1,0.181675,0.069354
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.8,2,0.154488,0.074363
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.8,3,0.154488,0.0206
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.8,4,0.168459,0.053029
WS(k=4;b=0.1),12,5,1,0.786067,iid,0.8,5,0.193204,0.15651
WS(k=4;b=0.1),12,5,3,0.865869,exact,0.0,0,0.061368,0.020049
WS(k=4;b=0.1),12,5,3,0.865869,samp10,0.0,1,0.065278,0.010332
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.05,1,0.232084,0.036426
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.05,2,0.214677,0.015917
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.05,3,0.232666,0.022176
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.05,4,0.190673,0.015917
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.05,5,0.230618,0.035212
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.1,1,0.191372,0.020215
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.1,2,0.22385,0.01457
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.1,3,0.198354,0.025028
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.1,4,0.275456,0.052878
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.1,5,0.27228,0.025028
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.2,1,0.304939,0.040267
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.2,2,0.325586,0.020215
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.2,3,0.22506,0.033509
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.2,4,0.32848,0.042512
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.2,5,0.232741,0.022918
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.4,1,0.226316,0.054823
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.4,2,0.31324,0.058241
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.4,3,0.22506,0.060145
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.4,4,0.313687,0.05631
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.4,5,0.415421,0.051527
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.8,1,0.296916,0.080559
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.8,2,0.237151,0.079995
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.8,3,0.336903,0.046149
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.8,4,0.335952,0.077298
WS(k=4;b=0.1),12,5,3,0.865869,iid,0.8,5,0.292464,0.05631
WS(k=4;b=0.1),12,6,1,0.825346,exact,0.0,0,0.024581,0.020367
WS(k=4;b=0.1),12,6,1,0.825346,samp10,0.0,1,0.024581,0.001471
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.05,1,0.05038,0.014217
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.05,2,0.158679,0.009342
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.05,3,0.144913,0.004653
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.05,4,0.106339,0.009342
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.05,5,0.158679,0.015919
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.1,1,0.184579,0.015919
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.1,2,0.213713,0.011678
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.1,3,0.158679,0.022772
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.1,4,0.158679,0.046637
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.1,5,0.158679,0.004653
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.2,1,0.158679,0.02414
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.2,2,0.163089,0.014998
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.2,3,0.158679,0.005963
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.2,4,0.32669,0.006295
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.2,5,0.158679,0.013115
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.4,1,0.205646,0.158679
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.4,2,0.283879,0.158679
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.4,3,0.158679,0.033751
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.4,4,0.158679,0.050534
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.4,5,0.244008,0.025926
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.8,1,0.225226,0.158679
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.8,2,0.163089,0.129834
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.8,3,0.199956,0.050261
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.8,4,0.159105,0.075858
WS(k=4;b=0.1),12,6,1,0.825346,iid,0.8,5,0.352917,0.087469
WS(k=4;b=0.1),12,6,3,0.893033,exact,0.0,0,0.050389,0.005074
WS(k=4;b=0.1),12,6,3,0.893033,samp10,0.0,1,0.073078,0.016533
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.05,1,0.185789,0.030009
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.05,2,0.224829,0.017707
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.05,3,0.258607,0.005278
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.05,4,0.129499,0.018996
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.05,5,0.203656,0.018996
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.1,1,0.404414,0.064232
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.1,2,0.192327,0.064331
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.1,3,0.217314,0.102329
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.1,4,0.29476,0.042305
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.1,5,0.189641,0.009808
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.2,1,0.217314,0.079972
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.2,2,0.216801,0.017707
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.2,3,0.321954,0.033229
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.2,4,0.259315,0.034743
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.2,5,0.22032,0.038629
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.4,1,0.267026,0.043587
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.4,2,0.331838,0.061979
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.4,3,0.255353,0.051059
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.4,4,0.343318,0.048039
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.4,5,0.343318,0.133228
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.8,1,0.308566,0.0851
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.8,2,0.267827,0.15956
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.8,3,0.331838,0.067336
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.8,4,0.365496,0.046568
WS(k=4;b=0.1),12,6,3,0.893033,iid,0.8,5,0.358108,0.027311
WS(k=4;b=0.1),12,7,1,0.873247,exact,0.0,0,0.025817,0.020249
WS(k=4;b=0.1),12,7,1,0.873247,samp10,0.0,1,0.012284,0.027418
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.05,1,0.135989,0.009399
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.05,2,0.117784,0.004656
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.05,3,0.169589,0.014062
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.05,4,0.167364,0.02267
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.05,5,0.092525,0.001452
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.1,1,0.052029,0.009399
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.1,2,0.125247,0.01076
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.1,3,0.167364,0.005446
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.1,4,0.125247,0.004656
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.1,5,0.066181,0.014062
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.2,1,0.171354,0.01076
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.2,2,0.183097,0.016543
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.2,3,0.167364,0.012664
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.2,4,0.176318,0.004656
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.2,5,0.16558,0.018108
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.4,1,0.283246,0.029531
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.4,2,0.168433,0.058833
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.4,3,0.167364,0.012664
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.4,4,0.220258,0.047084
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.4,5,0.167364,0.027874
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.8,1,0.167364,0.047084
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.8,2,0.167364,0.070196
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.8,3,0.328494,0.070297
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.8,4,0.29444,0.0308
WS(k=4;b=0.1),12,7,1,0.873247,iid,0.8,5,0.195379,0.058833
WS(k=4;b=0.1),12,7,3,0.945042,exact,0.0,0,0.053069,0.008588
WS(k=4;b=0.1),12,7,3,0.945042,samp10,0.0,1,0.057735,0.003549
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.05,1,0.238629,0.003549
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.05,2,0.195675,0.016661
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.05,3,0.242466,0.016661
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.05,4,0.242466,0.034388
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.05,5,0.174845,0.01535
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.1,1,0.242466,0.01535
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.1,2,0.230067,0.01535
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.1,3,0.247547,0.01535
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.1,4,0.20975,0.02112
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.1,5,0.217912,0.01434
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.2,1,0.258803,0.043203
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.2,2,0.403495,0.039061
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.2,3,0.235437,0.018363
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.2,4,0.325948,0.041849
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.2,5,0.331023,0.031671
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.4,1,0.451956,0.046714
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.4,2,0.200341,0.10547
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.4,3,0.242466,0.034277
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.4,4,0.403495,0.046714
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.4,5,0.312431,0.069648
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.8,1,0.23667,0.014889
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.8,2,0.337307,0.051038
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.8,3,0.29685,0.064805
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.8,4,0.354773,0.127992
WS(k=4;b=0.1),12,7,3,0.945042,iid,0.8,5,0.334501,0.068639
WS(k=4;b=0.1),12,8,1,0.83655,exact,0.0,0,0.030178,0.038245
WS(k=4;b=0.1),12,8,1,0.83655,samp10,0.0,1,0.041929,0.009666
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.05,1,0.031643,0.031445
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.05,2,0.150131,0.01577
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.05,3,0.1633,0.023033
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.05,4,0.145918,0.009666
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.05,5,0.13183,0.023099
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.1,1,0.11765,0.005304
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.1,2,0.170392,0.023099
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.1,3,0.110916,0.000784
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.1,4,0.169884,0.003489
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.1,5,0.169884,0.003489
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.2,1,0.298295,0.000784
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.2,2,0.169884,0.021095
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.2,3,0.169884,0.032757
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.2,4,0.169884,0.000801
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.2,5,0.169884,0.013879
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.4,1,0.169884,0.015417
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.4,2,0.169884,0.035198
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.4,3,0.169884,0.015417
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.4,4,0.169884,0.032493
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.4,5,0.17196,0.035669
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.8,1,0.226535,0.058934
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.8,2,0.169884,0.03275
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.8,3,0.210261,0.051427
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.8,4,0.169933,0.31906
WS(k=4;b=0.1),12,8,1,0.83655,iid,0.8,5,0.169884,0.076361
WS(k=4;b=0.1),12,8,3,0.923861,exact,0.0,0,0.066668,0.017912
WS(k=4;b=0.1),12,8,3,0.923861,samp10,0.0,1,0.0773,0.017912
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.05,1,0.120665,0.039672
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.05,2,0.250061,0.017912
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.05,3,0.233122,0.016666
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.05,4,0.250061,0.013231
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.05,5,0.243302,0.017912
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.1,1,0.255663,0.026211
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.1,2,0.260011,0.039672
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.1,3,0.243302,0.013231
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.1,4,0.250895,0.03707
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.1,5,0.260011,0.02214
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.2,1,0.31575,0.020993
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.2,2,0.272005,0.068758
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.2,3,0.448487,0.062778
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.2,4,0.255363,0.044038
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.2,5,0.240567,0.020652
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.4,1,0.448487,0.039668
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.4,2,0.350879,0.046017
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.4,3,0.425711,0.092378
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.4,4,0.262859,0.068497
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.4,5,0.31575,0.085771
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.8,1,0.31206,0.052453
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.8,2,0.243302,0.419823
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.8,3,0.31575,0.254947
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.8,4,0.31206,0.080552
WS(k=4;b=0.1),12,8,3,0.923861,iid,0.8,5,0.289988,0.04621
WS(k=4;b=0.1),12,9,1,0.789259,exact,0.0,0,0.02702,0.023068
WS(k=4;b=0.1),12,9,1,0.789259,samp10,0.0,1,0.021963,0.016219
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.05,1,0.137991,0.007838
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.05,2,0.10104,0.030812
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.05,3,0.15768,0.013466
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.05,4,0.15768,0.023068
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.05,5,0.153346,0.010453
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.1,1,0.15768,0.013466
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.1,2,0.15768,0.013466
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.1,3,0.15768,0.016219
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.1,4,0.15768,0.013466
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.1,5,0.152866,0.013466
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.2,1,0.15768,0.003811
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.2,2,0.2302,0.015125
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.2,3,0.15768,0.004357
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.2,4,0.15768,0.010586
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.2,5,0.15768,0.013182
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.4,1,0.15768,0.057851
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.4,2,0.186465,0.031234
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.4,3,0.218974,0.013182
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.4,4,0.176051,0.014541
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.4,5,0.189596,0.028842
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.8,1,0.203601,0.036061
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.8,2,0.15768,0.010368
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.8,3,0.244491,0.09041
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.8,4,0.15768,0.082549
WS(k=4;b=0.1),12,9,1,0.789259,iid,0.8,5,0.166491,0.15768
WS(k=4;b=0.1),12,9,3,0.871514,exact,0.0,0,0.063908,0.018319
WS(k=4;b=0.1),12,9,3,0.871514,samp10,0.0,1,0.063908,0.016273
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.05,1,0.231992,0.027778
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.05,2,0.194173,0.039778
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.05,3,0.217495,0.039778
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.05,4,0.242701,0.033969
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.05,5,0.217674,0.016273
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.1,1,0.242701,0.033969
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.1,2,0.242701,0.018319
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.1,3,0.238291,0.022566
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.1,4,0.233105,0.038187
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.1,5,0.262692,0.038187
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.2,1,0.287072,0.027443
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.2,2,0.255352,0.047061
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.2,3,0.349019,0.054831
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.2,4,0.22297,0.038125
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.2,5,0.304267,0.056795
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.4,1,0.208333,0.086842
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.4,2,0.180409,0.067744
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.4,3,0.291939,0.042982
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.4,4,0.295468,0.047565
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.4,5,0.242701,0.073117
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.8,1,0.351014,0.044748
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.8,2,0.2519,0.123503
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.8,3,0.319031,0.211942
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.8,4,0.31411,0.090146
WS(k=4;b=0.1),12,9,3,0.871514,iid,0.8,5,0.275091,0.106385
WS(k=4;b=0.1),12,10,1,0.873604,exact,0.0,0,0.025987,0.028184
WS(k=4;b=0.1),12,10,1,0.873604,samp10,0.0,1,0.003632,0.014401
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.05,1,0.167722,0.036436
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.05,2,0.167722,0.020777
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.05,3,0.167722,0.015865
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.05,4,0.133361,0.009629
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.05,5,0.038092,0.009629
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.1,1,0.149825,0.015865
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.1,2,0.167722,0.015865
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.1,3,0.167722,0.009629
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.1,4,0.165984,0.001489
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.1,5,0.167722,0.004768
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.2,1,0.263452,0.030329
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.2,2,0.171711,0.012648
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.2,3,0.387533,0.002611
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.2,4,0.2779,0.015865
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.2,5,0.167086,0.032206
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.4,1,0.264727,0.012343
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.4,2,0.17023,0.036117
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.4,3,0.323114,0.023635
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.4,4,0.225965,0.053948
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.4,5,0.167722,0.012648
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.8,1,0.167722,0.036243
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.8,2,0.167722,0.167722
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.8,3,0.167722,0.003632
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.8,4,0.167722,0.06506
WS(k=4;b=0.1),12,10,1,0.873604,iid,0.8,5,0.263452,0.036117
WS(k=4;b=0.1),12,10,3,0.943366,exact,0.0,0,0.050788,0.013915
WS(k=4;b=0.1),12,10,3,0.943366,samp10,0.0,1,0.032248,0.015918
WS(k=4;b=0.1),12,10,3,0.943366,iid,0.05,1,0.240791,0.01179
WS(k=4;b=0.1),12,10,3,0.943366,iid,0.05,2,0.235856,0.013915
WS(k=4;b=0.1),12,10,3,0.943366,iid,0.05,3,0.240791,0.013915
WS(k=4;b=0.1),12,10,3,0.943366,iid,0.05,4,0.192096,0.013915
WS(k=4;b=0.1),12,10,3,0.943366,iid,0.05,5,0.162982,0.020727
WS(k=4;b=0.1),12,10,3,0.943366,iid,0.1,1,0.256774,0.013915
WS(k=4;b=0.1),12,10,3,0.943366,iid,0.1,2,0.227227,0.013183
WS(k=4;b=0.1),12,10,3,0.943366,iid,0.1,3,0.240791,0.013915
WS(k=4;b=0.1),12,10,3,0.943366,iid,0.1,4,0.216082,0.051052
WS(k=4;b=0.1),12,10,3,0.943366,iid,0.1,5,0.227901,0.013915
